# Cpu scheduler: rr
# Quantum: 6.0
pid arrival_time cpu_bursts_time io_bursts_time bursts_time tat ready_wait_time io_wait_time
1 90.2872 124.42911546071981 28.37126605212688 152.80038151284668 1063.9650234456071 909.114086112882 30.42182187200524
9 267.421 99.07572185620663 23.403675055131313 122.47939691133794 1020.1892836740126 894.2348042404165 26.87875757738948
0 57.2259 180.08585315034713 38.77688148245216 218.8627346327993 1394.927175890189 1173.7748996855225 41.066423054318875
4 117.562 155.03606510395196 35.9343110960908 190.97037620004272 1433.559992944313 1239.2822496098966 39.24167823046446
6 181.002 155.5041482404341 29.40633904095739 184.91048728139148 1412.8097684612906 1223.4178421589488 33.88777806190774
5 120.188 170.11947181122375 34.265905037522316 204.38537684874603 1505.343315250361 1298.9303510311338 36.29349240800363
3 112.231 184.8751377915034 40.950944335665554 225.82608212716892 1546.1018900533186 1317.2221501615809 44.00460210023448
8 259.121 168.88689805008468 33.60101756639777 202.48791561648247 1402.767943221692 1197.6353552081507 36.24568996345624
2 98.5173 205.36430281377378 46.478987785987535 251.8432905997613 1600.3919268473858 1346.572326446638 48.45529758697376
7 235.44 229.97358997166157 51.73824376147239 281.711833733134 1509.6016314930578 1226.8485457978506 52.77949572354555
