# Cpu scheduler: rr
# Quantum: 0.2
pid arrival_time cpu_bursts_time io_bursts_time bursts_time tat ready_wait_time io_wait_time
15 322.218 74.96296581812203 20.63197052413599 95.59493634225801 2499.3300963087604 2396.375255935337 27.991874555316656
40 891.761 54.00033477693796 11.204618188831962 65.20495296576992 1935.0891777375969 1869.0330397136024 12.055803247074664
35 710.641 59.60894946567714 14.13391025597228 73.74285972164942 2132.8949852707715 2056.454300858368 16.83173494674429
49 1167.4 48.69280237704513 15.556153370905658 64.2489557479508 1690.7553766640472 1625.5820744439814 16.480499843042253
18 389.593 76.79315725341439 20.96983383717016 97.76299109058456 2530.397735267664 2427.589408573686 26.01516944058369
48 1159.31 53.489393031224594 19.01988806203008 72.50928109325467 1774.0115287437566 1697.5914285081215 22.930707204435066
42 913.241 64.43070460483432 16.90329822264612 81.33400282748045 2079.722918543358 1998.3202926281642 16.971921310387415
24 458.609 78.71203639917076 17.32068578563631 96.03272218480708 2534.5535200544787 2435.927672340197 19.913811315136286
41 900.175 64.42130878381431 13.81054275520146 78.23185153901578 2093.99116955747 2013.9337448316255 15.636115942058723
19 396.244 82.22993090189993 25.13801403073594 107.36794493263588 2606.9087803031007 2493.13004612158 31.548803279646336
1 54.6768 136.1847102120519 41.1265599552542 177.3112701673061 2949.873262279889 2767.0129381247507 46.67561394311427
16 360.746 85.35357949510215 26.50974395126104 111.8633234463632 2654.7948655566265 2539.109470625721 30.33181543583055
36 718.539 75.35901737585664 17.99059856329113 93.34961593914777 2326.5180730891843 2230.070065236912 21.088990476448316
44 969.8 70.65813249535859 19.79436355894432 90.45249605430293 2091.7559664909422 1995.4294456997934 25.668388295825935
38 839.936 78.07939712516963 23.31235907636582 101.39175620153546 2245.0911226205344 2141.7652668473443 25.24645864805825
37 813.434 81.36052517779173 26.27217221697791 107.63269739476962 2287.8727189660194 2177.575363485845 28.936830302422777
