# Cpu scheduler: rr
# Quantum: 10.0
pid arrival_time cpu_bursts_time io_bursts_time bursts_time tat ready_wait_time io_wait_time
1 90.2872 124.42911546071981 28.37126605212688 152.80038151284668 1096.8160118641692 940.9546989690874 31.432197434362024
9 267.421 99.07572185620663 23.403675055131313 122.47939691133794 981.9430361775565 858.4863479625318 24.380966358818114
0 57.2259 180.08585315034713 38.77688148245216 218.8627346327993 1305.6761125354096 1083.8249546203297 41.76530476473272
6 181.002 155.5041482404341 29.40633904095739 184.91048728139148 1310.0989196611508 1123.7354832996089 30.85928812110791
4 117.562 155.03606510395196 35.9343110960908 190.97037620004272 1409.8314658682361 1214.045447790952 40.7499529733322
5 120.188 170.11947181122375 34.265905037522316 204.38537684874603 1451.3780857805436 1238.8482048258925 42.410409143427444
2 98.5173 205.36430281377378 46.478987785987535 251.8432905997613 1545.7369111901953 1293.1732010471042 47.19940732931718
3 112.231 184.8751377915034 40.950944335665554 225.82608212716892 1549.6169507363322 1313.806026923654 50.93578602117488
8 259.121 168.88689805008468 33.60101756639777 202.48791561648247 1421.4976304490933 1216.0314623048412 36.57927009416744
7 235.44 229.97358997166157 51.73824376147239 281.711833733134 1511.9240348811554 1224.5309199169105 57.41952499258332
