# Cpu scheduler: fcfs
# Quantum: None
pid arrival_time cpu_bursts_time io_bursts_time bursts_time tat ready_wait_time io_wait_time
1 43.1996 12.735559163149441 3.029267461691052 15.764826624840493 29.275104087078937 13.510277462238435 3.029267461691056
0 40.969 18.201996861957 4.756316806469114 22.95831366842611 39.73840924479476 16.780095576368623 4.75631680646913
4 85.1477 9.10851640603505 2.3384385198354725 11.446954925870521 39.63486083519234 28.187905909321813 2.338438519835478
2 60.1463 25.551124111749232 6.328191807679832 31.87931591942906 84.25367854532712 52.374362625898016 6.328191807679872
7 113.089 11.14134208508768 2.3421352189034215 13.483477303991101 55.398731817244 41.915254513252876 2.3421352189034366
5 96.7682 15.94309334852733 3.690303161181509 19.633396509708835 74.64480043027886 55.01140392057006 3.6903031611814754
3 79.0269 23.216065941611312 6.232849741121755 29.448915682733066 98.20906437957176 68.76014869683868 6.232849741121768
6 100.287 16.92778462101704 4.299958262778819 21.227742883795862 84.29078889063783 63.063046006841915 4.299958262778858
8 145.741 17.44736473006195 4.850992930680512 22.298357660742465 58.04936023870147 35.751002577958985 4.850992930680519
10 193.669 10.703200689982609 2.194770739832893 12.897971429815504 28.824872659346454 15.926901229530927 2.1947707398329044
9 177.171 20.34467298630626 5.980511914333329 26.325184900639588 77.1951919458028 50.87000704516322 5.980511914333334
18 240.474 9.853730665985498 2.1719332461711023 12.0256639121566 83.52015082467761 71.49448691252101 2.1719332461711076
14 225.562 12.47013385989704 2.909534322703258 15.379668182600298 100.29873672242502 84.91906853982476 2.909534322703223
17 233.687 12.002912445692349 3.0405731223523613 15.043485568044712 106.78982020260992 91.74633463456519 3.040573122352356
16 228.457 13.983991669723778 2.992150054313242 16.976141724037024 119.9144983270694 102.93835660303233 2.9921500543132993
13 216.98 16.805962745565928 4.278159759799021 21.084122505364952 145.66102587110404 124.5769033657391 4.278159759799024
19 249.8 14.150857944274321 3.524496325291693 17.67535426956601 121.38643316539975 103.71107889583374 3.524496325291693
11 209.702 20.45470239315181 5.532505626976492 25.987208020128296 162.63544909830432 136.64824107817597 5.53250562697653
12 213.418 24.10923386388457 5.858862129645421 29.968095993529992 195.94568030292953 165.97758430939948 5.858862129645473
21 315.354 13.78477510297671 3.311328106652945 17.096103209629653 119.29285431734701 102.19675110771732 3.3113281066529794
20 302.213 14.767134800786152 3.763804361550139 18.530939162336285 138.5747590617355 120.04381989939924 3.7638043615501147
15 226.453 25.287548434687782 6.683021607762202 31.97057004244999 234.35856137312803 202.38799133067798 6.683021607762271
26 376.07 13.220311949029568 3.31906634811312 16.53937829714269 126.30400566676673 109.76462736962407 3.319066348113097
24 372.454 16.12186892307363 3.3771031389478603 19.498972062021487 134.00082107514555 114.50184901312406 3.3771031389478594
27 388.052 15.54670635075309 3.847391661023721 19.39409801177681 133.54242603757643 114.14832802579963 3.847391661023721
22 356.362 20.64194630621932 5.050038652308285 25.691984958527602 179.25043294698224 153.5584479884546 5.050038652308331
25 374.208 21.204522985499363 4.756822543824092 25.961345529323452 165.63792345945575 139.67657793013223 4.756822543824171
23 367.316 23.07424467545933 6.343594583356753 29.417839258816084 193.1331036332403 163.71526437442412 6.343594583356833
28 402.525 22.90681284246967 6.133438588259743 29.040251430729413 177.1735096699283 148.13325823919877 6.133438588259878
29 416.708 23.8300280459225 5.646709019411356 29.476737065333857 167.31599619023353 137.83925912489957 5.646709019411446
31 539.066 16.78702582791446 3.432395091326908 20.21942091924137 67.91243319859393 47.6930122793525 3.4323950913269528
30 483.468 23.9673263321165 6.141094183363022 30.108420515479523 128.6708482202966 98.56242770481697 6.141094183363123
35 610.104 7.37304350058548 1.8269594560842959 9.200002956669776 30.268279497627532 21.068276540957754 1.826959456084296
32 570.829 19.23498484445734 4.354467513086274 23.589452357543614 75.56345322516233 51.974000867619 4.354467513085979
33 594.42 15.30325364437885 3.528051918558776 18.831305562937626 56.41441915276505 37.58311358982746 3.528051918558731
34 602.465 13.137954754289241 3.295739006809889 16.43369376109913 51.578950123545155 35.14525636244605 3.2957390068098675
36 648.728 18.193773298524327 4.9941925672814245 23.187965865805754 31.374151798993353 8.186185933187517 4.994192567281516
37 668.574 17.54605157836341 3.8778584940359004 21.42391007239931 25.449043192341946 4.025133119942552 3.8778584940359906
38 777.616 7.581785776885241 1.756951947929338 9.338737724814578 9.338737724814678 0.0 1.7569519479294513
39 799.235 14.79391899495385 3.743485668953508 18.537404663907356 18.537404663907296 0.0 3.74348566895344
40 842.193 11.61230169725604 2.655383643414825 14.267685340670866 14.267685340670823 0.0 2.6553836434147797
41 857.385 11.309791509062059 2.426908501517027 13.736700010579089 14.978721763240287 1.2420217526611168 2.4269085015171186
42 868.046 13.32946473849005 3.319560049613938 16.649024788103986 31.681201029276508 15.032176241172465 3.319560049613983
44 878.623 12.11229785298929 2.952761607756838 15.065059460746129 29.934041168063914 14.86898170731763 2.9527616077569974
43 875.698 15.24721320113167 4.127958461502566 19.375171662634237 39.39901095459993 20.023839291965714 4.127958461502544
45 906.648 16.54198052966966 4.364885592879727 20.906866122549392 25.28499704141916 4.378130918869829 4.364885592879659
46 1034.87 18.898011044133458 5.026002991572024 23.924014035705483 23.924014035705568 0.0 5.026002991572113
47 1077.15 11.119341740384701 2.82189629059285 13.941238030977548 16.033835817351928 2.092597786374199 2.821896290593031
49 1092.83 13.511641818098731 3.3909852738957857 16.902627091994514 28.79804384910517 11.895416757110752 3.3909852738956943
48 1087.16 19.07509585237131 4.338642931496725 23.413738783868038 35.87929123756476 12.465552453696773 4.338642931496679
