# Cpu scheduler: fcfs
# Quantum: None
pid arrival_time cpu_bursts_time io_bursts_time bursts_time tat ready_wait_time io_wait_time
0 14.9349 22.534601354971542 5.4652735576499225 27.99987491262146 34.13460728511066 6.134732372489189 5.465273557649926
1 34.704 20.844212003517892 4.9855109390337 25.82972294255159 31.884306093995654 6.054583151444064 4.985510939033702
2 63.8603 10.59658350027166 2.4883979428559524 13.08498144312761 13.917529553268118 0.8325481101404932 2.488397942855954
3 83.5845 18.55590157327242 4.339394183829428 22.89529575710185 31.08154412587173 8.186248368769895 4.3393941838294126
4 92.8162 19.78784082760103 4.7380103299394225 24.525851157540455 32.52526993344465 7.9994187759042035 4.738010329939414
5 202.918 17.0573520222679 3.5816674701403817 20.639019492408284 20.639019492408323 0.0 3.581667470140445
6 233.909 10.729064149782069 2.36163645000197 13.09070059978404 13.96665526367724 0.8759546638931965 2.3616364500019813
7 245.078 19.07351940870286 4.346657114103437 23.420176522806297 25.68017536699213 2.2599988441858443 4.3466571141034365
8 266.028 9.16063965018838 2.38194290380925 11.54258255399763 15.548138445584073 4.0055558915863685 2.3819429038093176
9 279.087 7.56099600484595 1.490889533516018 9.051885538361967 9.760795322014019 0.708909783652075 1.4908895335159968
10 341.309 16.31673592957668 4.227223445801064 20.543959375377742 20.54395937537771 0.0 4.22722344580103
11 364.584 14.712454956956181 3.773008717037738 18.485463673993916 29.027745496481657 10.542281822487723 3.773008717037726
12 366.027 16.91285121184773 3.866123370360584 20.778974582208317 30.540166856644703 9.761192274436382 3.866123370360583
14 537.144 11.551967267179881 3.197261227015405 14.749228494195284 25.290388977041403 10.541160482846294 3.1972612270152467
13 533.641 26.37462515197696 7.127917074458673 33.50254222643564 41.37715544910179 7.8746132226661985 7.127917074458651
15 597.678 11.16995614557527 2.523285956867038 13.693242102442309 19.023364131106064 5.330122028663709 2.5232859568670847
16 601.098 19.82914537005126 4.585159653564912 24.414305023616173 31.019784399606237 6.605479375990171 4.585159653564801
17 646.723 23.3287118158769 5.629185413895175 28.957897229772076 28.95789722977213 0.0 5.629185413895243
19 680.857 5.83481865655631 1.220151781477034 7.054970438033344 11.532003221998025 4.47703278396466 1.2201517814770568
18 676.495 22.54632340557872 5.262515605706719 27.808839011285436 31.96752334749317 4.158684336207784 5.262515605706653
20 718.333 16.163638897705837 4.651861821254718 20.815500718960553 32.5397917063907 11.724290987430095 4.6518618212547835
21 730.337 10.76903191348538 2.47824000348337 13.24727191696875 30.363108604777608 17.115836687808837 2.4782400034833927
22 734.627 11.928000340471051 2.922506378078833 14.850506718549882 37.268717721704434 22.41821100315451 2.9225063780788787
24 760.819 14.66334617463871 3.492233642889186 18.155579817527897 39.214841745035756 21.05926192750792 3.4922336428891185
23 738.166 23.35206591105089 6.316852058749647 29.66891796980054 74.57967372309224 44.910755753291596 6.31685205874976
26 801.047 9.829344335943471 2.5596683331299572 12.389012669073427 34.103208988731694 21.714196319658413 2.559668333129821
25 778.151 19.95833065523766 5.035725254612043 24.994055909849703 58.60943125059646 33.615375340746596 5.035725254612203
27 803.756 17.636916880030178 3.8760542570613308 21.512971137091505 42.84322477471835 21.33025363762681 3.876054257061355
28 856.477 15.429576683090989 3.9593514612875884 19.38892814437858 41.117952118394896 21.7290239740164 3.959351461287497
30 866.168 14.813629277516158 3.537287333607672 18.350916611123832 40.973216282311796 22.62229967118799 3.537287333607651
29 857.145 19.884492241544663 5.184250264940784 25.068742506485446 53.4018082386516 28.333065732166006 5.1842502649409425
31 896.739 16.514566700905583 4.461415497306733 20.975982198212314 29.704818470507803 8.728836272295553 4.461415497306689
33 928.632 13.22008565533907 3.257119258865713 16.477204914204783 25.488134191796235 9.010929277591458 3.257119258865714
32 927.101 15.709084789035842 3.66363378460519 19.37271857364103 28.929170444374904 9.556451870733895 3.6636337846051674
35 955.101 8.22282386408188 2.054719401244074 10.277543265325955 18.893395878374577 8.615852613048673 2.0547194012440286
34 953.504 16.49002572637982 4.011840953025967 20.501866679405786 28.824327572368134 8.32246089296234 4.011840953025967
36 988.342 15.407521637389431 3.385939497640356 18.793461135029787 18.793461135029702 0.0 3.3859394976402655
37 1011.93 14.82673526485451 3.468849786696955 18.295585051551463 22.820908518526835 4.525323466975578 3.468849786696751
38 1022.91 13.328967540059251 3.361245616804808 16.690213156864058 21.050078591425176 4.359865434560788 3.3612456168050358
39 1043.75 22.96190362703055 5.572707994887606 28.534611621918156 28.744690213343574 0.21007859142514462 5.572707994887878
41 1072.66 7.940294994041319 1.98134194985032 9.921636943891642 16.424196381261936 6.502559437370337 1.9813419498502753
40 1072.02 11.7713858357165 2.6658496091607957 14.437235444877299 20.638401702382225 6.201166257504838 2.6658496091608868
42 1126.0 12.233187774429108 2.814145548874513 15.047333323303624 20.21800669413051 5.170673370826989 2.8141455488744214
43 1133.35 17.11689542420209 4.172252811864018 21.289148236066108 25.866080255666475 4.57693201960069 4.1722528118637
44 1160.53 18.06727600400337 4.488698852993545 22.55597485699691 33.00506677299745 10.449091916000498 4.488698852993593
46 1185.45 9.719882209552441 2.045264033740386 11.765146243292826 21.50114136771299 9.735995124420015 2.045264033740523
45 1170.95 24.58199432771652 5.755290739098561 30.33728506681508 45.52374514313419 15.186460076319008 5.755290739098655
48 1228.88 16.028541023377322 3.719511588662863 19.748052612040183 32.88500658795215 13.136953975912093 3.7195115886627264
47 1226.53 19.9088832424022 4.7254827143624425 24.634365956764643 36.36468685339196 11.730320896627518 4.725482714362215
49 1320.2 20.67287502833641 5.3311642297077935 26.0040392580442 26.00403925804426 0.0 5.331164229707838
