# Cpu scheduler: rr
# Quantum: 1.0
pid arrival_time cpu_bursts_time io_bursts_time bursts_time tat ready_wait_time io_wait_time
1 43.1996 12.735559163149441 3.029267461691052 15.764826624840493 30.468971446854987 14.704144822014484 3.029267461691056
0 40.969 18.201996861957 4.756316806469114 22.95831366842611 42.37349972116238 19.221318692960196 4.9501841662451795
4 85.1477 9.10851640603505 2.3384385198354725 11.446954925870521 42.82872819496839 31.381773269097863 2.338438519835478
2 60.1463 25.551124111749232 6.328191807679832 31.87931591942906 88.09213154108187 56.212815621652794 6.328191807679858
7 113.089 11.14134208508768 2.3421352189034215 13.483477303991101 56.078050025724224 42.594572721733115 2.3421352189034366
5 96.7682 15.94309334852733 3.690303161181509 19.633396509708835 75.83866779005488 55.77720060564914 4.118373835878415
3 79.0269 23.216065941611312 6.232849741121755 29.448915682733066 102.85006004758624 72.60647823336043 7.027515872614501
6 100.287 16.92778462101704 4.299958262778819 21.227742883795862 85.48465625041385 64.25691336661794 4.299958262778858
8 145.741 17.44736473006195 4.850992930680512 22.298357660742465 61.43962627303446 39.131751341965355 4.860510201007145
10 193.669 10.703200689982609 2.194770739832893 12.897971429815504 33.07792562149871 19.698656832952366 2.676068098563718
9 177.171 20.34467298630626 5.980511914333329 26.325184900639588 101.52626403799871 74.25476535243575 6.92682569925671
18 240.474 9.853730665985498 2.1719332461711023 12.0256639121566 87.06802622475135 75.04236231259475 2.1719332461711076
14 225.562 12.47013385989704 2.909534322703258 15.379668182600298 111.28516972938769 95.90550154678743 2.909534322703223
17 233.687 12.002912445692349 3.0405731223523613 15.043485568044712 114.32144899282821 98.67818652711091 3.640350020024954
16 228.457 13.983991669723778 2.992150054313242 16.976141724037024 126.74895933657172 109.77281761253465 2.9921500543132993
13 216.98 16.805962745565928 4.278159759799021 21.084122505364952 154.04754655011962 132.66410301891185 4.577480785641853
19 249.8 14.150857944274321 3.524496325291693 17.67535426956601 126.4515206855911 108.48554725220458 3.815115489112202
11 209.702 20.45470239315181 5.532505626976492 25.987208020128296 167.70053661849568 141.2000249040055 6.045809321338368
12 213.418 24.10923386388457 5.858862129645421 29.968095993529992 207.0081882076695 175.8417715351454 7.05718280863951
21 315.354 13.78477510297671 3.311328106652945 17.096103209629653 130.08752555635232 112.99142234672263 3.3113281066529794
20 302.213 14.767134800786152 3.763804361550139 18.530939162336285 145.21465166281752 126.68371250048125 3.7638043615501147
15 226.453 25.287548434687782 6.683021607762202 31.97057004244999 253.28186126630598 219.48898355080593 8.505329280812305
26 376.07 13.220311949029568 3.31906634811312 16.53937829714269 130.36909318695808 113.82971488981542 3.319066348113097
24 372.454 16.12186892307363 3.3771031389478603 19.498972062021487 140.43098154512637 120.93200948310488 3.3771031389478594
27 388.052 15.54670635075309 3.847391661023721 19.39409801177681 141.31521848018497 121.86824152765075 3.9002706017811306
22 356.362 20.64194630621932 5.050038652308285 25.691984958527602 183.3155204671736 157.62353550864594 5.050038652308331
25 374.208 21.204522985499363 4.756822543824092 25.961345529323452 173.1036625239796 147.14231699465608 4.756822543824171
23 367.316 23.07424467545933 6.343594583356753 29.417839258816084 199.51018074651842 169.91271129761475 6.523224773444326
28 402.525 22.90681284246967 6.133438588259743 29.040251430729413 181.23859719011966 152.19834575939012 6.133438588259878
29 416.708 23.8300280459225 5.646709019411356 29.476737065333857 171.23793276616215 141.06743955978033 6.340465160459303
31 539.066 16.78702582791446 3.432395091326908 20.21942091924137 70.9446436121001 50.416615388529635 3.7410023956559826
30 483.468 23.9673263321165 6.141094183363022 30.108420515479523 136.7114921571578 105.97448496114299 6.769680863898316
35 610.104 7.37304350058548 1.8269594560842959 9.200002956669776 32.33336701781889 22.843863356927613 2.1164601603057918
32 570.829 19.23498484445734 4.354467513086274 23.589452357543614 76.62854074535369 52.50144070049248 4.89211520040385
33 594.42 15.30325364437885 3.528051918558776 18.831305562937626 59.79653521430714 40.965229651369555 3.528051918558731
34 602.465 13.137954754289241 3.295739006809889 16.43369376109913 53.64403764373651 36.840335350167265 3.665747539280005
36 648.728 18.193773298524327 4.9941925672814245 23.187965865805754 33.53981705014451 10.35185118433867 4.994192567281516
37 668.574 17.54605157836341 3.8778584940359004 21.42391007239931 26.6147084434931 4.795533054037378 4.273123811092319
38 777.616 7.581785776885241 1.756951947929338 9.338737724814578 9.338737724814678 0.0 1.7569519479294513
39 799.235 14.79391899495385 3.743485668953508 18.537404663907356 18.537404663907296 0.0 3.74348566895344
40 842.193 11.61230169725604 2.655383643414825 14.267685340670866 14.267685340670823 0.0 2.6553836434147797
41 857.385 11.309791509062059 2.426908501517027 13.736700010579089 15.978721763240287 2.242021752661117 2.4269085015171186
42 868.046 13.32946473849005 3.319560049613938 16.649024788103986 31.681201029276508 14.191538913348609 4.160197377437839
44 878.623 12.11229785298929 2.952761607756838 15.065059460746129 31.141771057283563 15.577428778016838 3.452044426277439
43 875.698 15.24721320113167 4.127958461502566 19.375171662634237 39.60674084381958 20.231569181185364 4.127958461502544
45 906.648 16.54198052966966 4.364885592879727 20.906866122549392 25.49272693063881 4.585860808089478 4.364885592879659
46 1034.87 18.898011044133458 5.026002991572024 23.924014035705483 23.924014035705568 0.0 5.026002991572113
47 1077.15 11.119341740384701 2.82189629059285 13.941238030977548 16.033835817351928 2.092597786374199 2.821896290593031
49 1092.83 13.511641818098731 3.3909852738957857 16.902627091994514 28.683149842144985 11.780522750150567 3.3909852738956943
48 1087.16 19.07509585237131 4.338642931496725 23.413738783868038 36.55256112646293 12.87277101837094 4.604694255720688
