# Cpu scheduler: sjf
# Quantum: None
pid arrival_time cpu_bursts_time io_bursts_time bursts_time tat ready_wait_time io_wait_time
1 43.1996 12.735559163149441 3.029267461691052 15.764826624840493 26.9757398024667 11.210913177626189 3.029267461691056
0 40.969 18.201996861957 4.756316806469114 22.95831366842611 36.17569926391764 13.217385595491521 4.756316806469123
4 85.1477 9.10851640603505 2.3384385198354725 11.446954925870521 17.411628281386186 5.964673355515657 2.338438519835478
5 96.7682 15.94309334852733 3.690303161181509 19.633396509708835 35.78416960139164 16.15077309168278 3.690303161181518
2 60.1463 25.551124111749232 6.328191807679832 31.87931591942906 81.11247466897518 49.23315874954611 6.328191807679843
6 100.287 16.92778462101704 4.299958262778819 21.227742883795862 66.51960359335169 45.29186070955579 4.299958262778844
7 113.089 11.14134208508768 2.3421352189034215 13.483477303991101 59.857840298194816 46.37436299420371 2.3421352189034366
8 145.741 17.44736473006195 4.850992930680512 22.298357660742465 34.817462209133794 12.519104548391311 4.850992930680519
3 79.0269 23.216065941611312 6.232849741121755 29.448915682733066 125.81252184045017 96.3636061577171 6.232849741121768
10 193.669 10.703200689982609 2.194770739832893 12.897971429815504 26.29624958551898 13.398278155703451 2.1947707398329044
13 216.98 16.805962745565928 4.278159759799021 21.084122505364952 38.27726610661523 17.193143601250284 4.278159759799024
19 249.8 14.150857944274321 3.524496325291693 17.67535426956601 36.972913470464164 19.29755920089815 3.524496325291693
11 209.702 20.45470239315181 5.532505626976492 25.987208020128296 102.90419208525901 76.91698406513066 5.53250562697653
12 213.418 24.10923386388457 5.858862129645421 29.968095993529992 122.69689807471667 92.72880208118659 5.858862129645502
17 233.687 12.002912445692349 3.0405731223523613 15.043485568044712 109.4445639888126 94.4010784207679 3.0405731223523844
14 225.562 12.47013385989704 2.909534322703258 15.379668182600298 125.29964342409033 109.91997524149008 2.909534322703223
9 177.171 20.34467298630626 5.980511914333329 26.325184900639588 180.86274016477762 154.53755526413804 5.980511914333334
18 240.474 9.853730665985498 2.1719332461711023 12.0256639121566 125.54050446953102 113.51484055737444 2.171933246171079
15 226.453 25.287548434687782 6.683021607762202 31.97057004244999 158.42658208152127 126.45601203907128 6.683021607762214
26 376.07 13.220311949029568 3.31906634811312 16.53937829714269 42.51196570963634 25.97258741249368 3.319066348113097
22 356.362 20.64194630621932 5.050038652308285 25.691984958527602 89.55655113377827 63.86456617525067 5.050038652308274
25 374.208 21.204522985499363 4.756822543824092 25.961345529323452 85.83254132226887 59.8711957929454 4.756822543824114
16 228.457 13.983991669723778 2.992150054313242 16.976141724037024 261.3563448248919 244.38020310085486 2.992150054313271
28 402.525 22.90681284246967 6.133438588259743 29.040251430729413 93.08327227921262 64.0430208484832 6.133438588259764
21 315.354 13.78477510297671 3.311328106652945 17.096103209629653 207.74099975230587 190.64489654267618 3.3113281066529794
30 483.468 23.9673263321165 6.141094183363022 30.108420515479523 48.47502267075555 18.36660215527604 6.141094183362952
29 416.708 23.8300280459225 5.646709019411356 29.476737065333857 136.67672841383927 107.1999913485053 5.646709019411446
20 302.213 14.767134800786152 3.763804361550139 18.530939162336285 261.1354144728355 242.60447531049925 3.7638043615501147
23 367.316 23.07424467545933 6.343594583356753 29.417839258816084 197.38176706986172 167.96392781104555 6.343594583356833
27 388.052 15.54670635075309 3.847391661023721 19.39409801177681 184.6032020179298 165.20910400615298 3.847391661023721
31 539.066 16.78702582791446 3.432395091326908 20.21942091924137 53.63668427796699 33.41726335872556 3.4323950913269528
35 610.104 7.37304350058548 1.8269594560842959 9.200002956669776 13.873202284913873 4.673199328244095 1.826959456084296
34 602.465 13.137954754289241 3.295739006809889 16.43369376109913 26.528527842983976 10.09483408188487 3.2957390068098675
32 570.829 19.23498484445734 4.354467513086274 23.589452357543614 68.56761698306025 44.97816462551691 4.354467513085979
24 372.454 16.12186892307363 3.3771031389478603 19.498972062021487 271.4105103916716 251.91153832965017 3.3771031389478026
33 594.42 15.30325364437885 3.528051918558776 18.831305562937626 63.32880396860696 44.497498405669376 3.528051918558731
36 648.728 18.193773298524327 4.9941925672814245 23.187965865805754 29.34015636825802 6.152190502452186 4.994192567281516
37 668.574 17.54605157836341 3.8778584940359004 21.42391007239931 25.70797753207819 4.284067459678795 3.8778584940359906
38 777.616 7.581785776885241 1.756951947929338 9.338737724814578 9.338737724814678 0.0 1.7569519479294513
39 799.235 14.79391899495385 3.743485668953508 18.537404663907356 18.537404663907296 0.0 3.74348566895344
40 842.193 11.61230169725604 2.655383643414825 14.267685340670866 14.267685340670823 0.0 2.6553836434147797
41 857.385 11.309791509062059 2.426908501517027 13.736700010579089 14.978721763240287 1.2420217526611168 2.4269085015171186
42 868.046 13.32946473849005 3.319560049613938 16.649024788103986 35.88685995357673 19.23783516547269 3.319560049613983
43 875.698 15.24721320113167 4.127958461502566 19.375171662634237 29.849952321441947 10.474780658807731 4.127958461502544
44 878.623 12.11229785298929 2.952761607756838 15.065059460746129 37.75395940056819 22.68889993982191 2.9527616077569974
45 906.648 16.54198052966966 4.364885592879727 20.906866122549392 24.945862786088128 4.038996663538796 4.364885592879659
46 1034.87 18.898011044133458 5.026002991572024 23.924014035705483 23.924014035705568 0.0 5.026002991572113
47 1077.15 11.119341740384701 2.82189629059285 13.941238030977548 16.033835817351928 2.092597786374199 2.821896290593031
49 1092.83 13.511641818098731 3.3909852738957857 16.902627091994514 28.79804384910517 11.895416757110752 3.3909852738956943
48 1087.16 19.07509585237131 4.338642931496725 23.413738783868038 35.87929123756476 12.465552453696773 4.338642931496679
